direct_control,cyear,SP_ISIN,ids,scope1_abs,scope2_loc_abs,scope3_down_abs,scope3_up_abs
,2008,,7065,33122.8087587058,135404.2974106411,,434884.4809567501
,2009,,7065,29854.85505777733,115444.1234946843,,415356.3118759205
254982.608498746,2010,US5717481023,7065,28873.48045311084,115544.9019956206,,410422.0509234332
244126.005383481,2011,US5717481023,7065,21487.0662,99842.0234375482,,438354.3795151925
240622.418103657,2012,US5717481023,7065,24793.7486,97423.4296875797,,435364.7431100224
229592.740403621,2013,US5717481023,7065,6067.454000000001,103030.8828125387,,441863.6372523372
222831.013280218,2014,US5717481023,7065,7054.1685,93535.99999990704,,476794.4535216718
237755.658377453,2015,US5717481023,7065,7920.975200000007,86000.99999992781,,489766.7261473874
197295.521031201,2016,US5717481023,7065,7968.853700000008,99073.7031249974,,443031.6930373879
245540.758933302,2017,US5717481023,7065,18837.95645293045,94269.57031247228,0.010876354820308,528564.3632330336
267355.899,2018,US5717481023,7065,28406.95,79536.626,0.4026408026755853,599347.707
281193.386,2019,US5717481023,7065,21382.05,83998.23,30.07951949315398,627966.194
214416.291,2020,US5717481023,7065,24095.782,81812.4,0.0075012010566651,575771.342
250387.582,2021,US5717481023,7065,26742.356,99962.474,1.079365655398587,689925.258
216326.146,2022,US5717481023,7065,,,,
,2002,,7085,283896.8432963917,275738.0780543411,,3762660.78297032
,2003,,7085,395405.1757048242,360130.9799999999,,3853352.716691757
,2004,,7085,424202.0295428438,380941.9931085438,,3714857.838746273
,2005,,7085,380246.31247632,323176.01999991,,3467575.29024313
,2006,,7085,338416.0812668309,275166.9700000473,,3136352.485976659
,2007,,7085,171005.5744879718,463541.7900000016,,2762423.288672234
,2008,,7085,141813.6228760656,372532.1314464913,,2055514.364927337
,2009,,7085,202330.2699570067,360644.3774146585,,1887582.199452456
1098989.52476291,2010,US5745991068,7085,200365.6108,331380.9999999382,,1765241.03590597
1053148.29627592,2011,US5745991068,7085,200423.6897,287014.9999999795,,1741972.357596432
983413.975942629,2012,US5745991068,7085,152252.2527,297364.0000000108,,1657118.740974643
871069.66803303,2013,US5745991068,7085,117632.6838,205344.0000000303,,1711683.606306202
927692.708995458,2014,US5745991068,7085,127285.4163208445,251027.9950299427,,1779020.625176456
861247.287757506,2015,US5745991068,7085,91501.05420000004,198645.9999999756,,1781760.494685289
940826.003739757,2016,US5745991068,7085,81178.669,220833.0000000832,,2033589.345527416
985050.033097328,2017,US5745991068,7085,87897.87600000003,219080.0000000086,5501.244428309785,2229366.286754293
812113.126697061,2018,US5745991068,7085,70599.91940000003,47572.99999997259,5833.608607488934,2291100.971149509
543626.500586259,2019,US5745991068,7085,56856.83643798105,43552.45178655915,2583.292964067392,1667248.092298253
588408.85,2020,US5745991068,7085,66214.0,52628.0,4295.639714802449,1840091.28
666791.843,2021,US5745991068,7085,34000.0,98000.0,4332.69704,2203062.19
573532.861,2022,US5745991068,7085,,,,
,2002,,7116,60756.1353370342,130758.6055345498,,1795921.174455467
,2003,,7116,61892.8286838895,127053.3176069125,,1694467.888343649
,2004,,7116,63221.82086509231,124905.9923554399,,1611782.809171151
,2005,,7116,74492.03753163092,134878.9900000754,,1468092.139137628
,2006,,7116,80809.88364182092,146452.0199999446,,1484900.885529648
,2007,,7116,84907.95732774955,153892.0199999186,,1489922.142760051
,2008,,7116,84496.7746431767,134371.279999931,,1348103.535016544
,2009,,7116,16580.01491662294,177763.9999999942,,1297120.569320476
673335.726083021,2010,US5770811025,7116,14367.1817064579,176825.9999999914,,1331840.64129202
677542.285920109,2011,US5770811025,7116,15309.87324648311,179999.9699999333,,1376846.265342217
677668.432764809,2012,US5770811025,7116,12993.46197284184,185783.8343254684,,1352865.063585604
679979.699170788,2013,US5770811025,7116,15186.87796152782,191409.793506248,,1339321.248200577
638098.390068403,2014,US5770811025,7116,15285.19136635169,190280.4641357403,,1247278.503050892
612197.732,2015,US5770811025,7116,12056.102,196267.454,,1166437.967
597488.293516924,2016,US5770811025,7116,14841.54,185442.99999996,,1205099.706828454
557950.787504345,2017,US5770811025,7116,13117.26600375745,179586.3247390505,19.32428894308853,1137288.665221714
509558.687429524,2018,US5770811025,7116,12702.3821,183178.6562499509,37.58953006639547,995507.2210597884
489771.852125958,2019,US5770811025,7116,12430.84349999999,177246.0937500456,30.21767109177285,927927.6643293172
484184.208,2020,US5770811025,7116,13499.0,152598.0,36.50984054410464,975196.462
557894.299,2021,US5770811025,7116,15768.0,161598.0,86.33186223017913,1209736.686
,2022,US5770811025,7116,,,,
,2002,,7146,153751.0488815643,99041.55644580776,,1787217.203868248
,2003,,7146,135130.9482816576,69058.34828225752,,1641516.700976118
,2004,,7146,144231.7935890121,73644.20388586637,,1699128.097698508
,2005,,7146,147840.167150208,68768.02844186653,,1665549.756898019
,2006,,7146,151039.2051002744,67768.6405024211,,1646423.502567019
,2007,,7146,158069.2259887631,68411.82477424097,,1689733.25260549
,2008,,7146,169110.398814,72323.13538832335,,1539488.969924594
,2009,,7146,166563.1923517972,72087.98473049332,,1780532.314791219
700866.286657805,2010,US5797802064,7146,14986.74949732763,61494.04667723619,,1736225.793607486
647440.755326643,2011,US5797802064,7146,15008.1149,57343.00000002447,,1723481.749498287
903891.002900598,2012,US5797802064,7146,15774.00000029803,59335.00148043571,,2085548.007314002
926092.297623899,2013,US5797802064,7146,23432.82,64101.68053237892,,2110147.83108916
827482.898394163,2014,US5797802064,7146,20079.4648,73418.99999999105,,1949458.945766172
757277.490279501,2015,US5797802064,7146,20535.21630437464,75866.00000000614,,1879460.757564791
884799.079652974,2016,US5797802064,7146,20146.0094,71373.9999999748,,2251612.722054666
1027326.616,2017,US5797802064,7146,27949.0,89047.0,100.4518236072899,2617840.726
1173954.90362551,2018,US5797802064,7146,31379.97200000001,85399.99999996397,41.2338922886354,2960118.069288146
1139984.722,2019,US5797802064,7146,32552.077,84198.577,47.84699106107642,2821905.265
1187196.786,2020,US5797802064,7146,32266.704,80170.0,44.31778158641744,2973728.685
1284081.075,2021,US5797802064,7146,38334.698,50858.0,44.35999303566059,3353037.606
1019373.996,2022,US5797802064,7146,,,,
,2002,,7154,499047.140813191,1401248.065818239,,4660628.086416125
,2003,,7154,447115.7858305677,1329576.295494552,,3683424.145495777
,2004,,7154,481706.8821106254,1416577.384589408,,3763634.276217876
,2005,,7154,501751.8856238443,1386298.890799834,,3829753.257820429
,2006,,7154,511454.3806641088,1707920.969999933,,3744718.597739163
,2007,,7154,516490.5933008217,1882960.990000073,,3669179.440738513
,2008,,7154,505074.4483545,1895635.762647001,,3114093.250723421
,2009,,7154,473935.9476290389,1814990.973715921,,3338180.824868645
3038230.48835643,2010,US5801351017,7154,501268.6153805505,1880339.577510799,,3408013.629585393
2709447.53876972,2011,US5801351017,7154,208399.2626741365,1825291.974490447,,3559505.7644215
2906071.50791271,2012,US5801351017,7154,200306.3609051887,2018532.620043087,,3615871.085334009
2555998.11497222,2013,US5801351017,7154,216205.9867,1674777.000000033,,3594077.52098473
2612277.04906313,2014,US5801351017,7154,206501.9535,1786744.000000058,,3264590.816006492
2829459.78580295,2015,US5801351017,7154,221553.0187000002,2040813.000000037,,2975157.558485243
2554021.68599288,2016,US5801351017,7154,210175.9820000001,1792116.000000008,,2997186.73865442
1430993.34563849,2017,US5801351017,7154,176061.0208000006,775745.0000000967,1154.618379169515,2719344.218086198
1061386.14759921,2018,US5801351017,7154,114306.9836000002,565195.0000000105,943.942748701558,2140605.282906736
1034455.90775198,2019,US5801351017,7154,107035.141,569598.2499999903,185.6505830664484,1967153.235137399
883301.572,2020,US5801351017,7154,97398.0,473728.0,533.80807033501,1728314.736
1001521.435,2021,US5801351017,7154,113286.01,521720.0,367.6106773917124,2109620.75
729136.159,2022,US5801351017,7154,,,,
,2002,,7163,11379.0623650883,52431.93600749448,,428915.6113026013
,2003,,7163,10851.79603390721,50335.85508209283,,395966.2676536081
,2004,,7163,11105.14515120919,52369.94074748611,,396813.5840351824
,2005,,7163,12099.34303285801,54454.83246900457,,409434.578287747
,2006,,7163,11554.322722464,53187.26428328313,,382329.0096633864
,2007,,7163,12040.27653085595,54123.35606305296,,391877.1132725464
,2008,,7163,11296.19529027,49370.20436227299,,346409.9781796021
,2009,,7163,50160.42,97413.9599999503,,347003.6193123846
299021.353853402,2010,US78409V1044,7163,61819.0026,148525.9999999468,,345667.5526502636
213507.001239022,2011,US78409V1044,7163,34336.36860000002,95227.84552464006,,329763.4390144191
140490.956339887,2012,US78409V1044,7163,29200.82401198186,84123.25548900194,,133484.3631636347
93870.6011088821,2013,US78409V1044,7163,17219.5588,47192.00000008865,,144183.3748134155
82135.9818908223,2014,US78409V1044,7163,8234.72,43422.99999996727,,155530.885626327
83126.1164503889,2015,US78409V1044,7163,7659.213200000001,42950.99999990079,,161222.9841596633
84415.3805625192,2016,US78409V1044,7163,2363.173200000002,33991.00000003372,,193935.4359862018
96437.5855258853,2017,US78409V1044,7163,2653.485200000003,41839.73046880522,0.0,217374.0349433779
91381.925,2018,US78409V1044,7163,2990.32,29730.79,0.0,255040.868
94560.209,2019,US78409V1044,7163,3602.44,29508.0,0.1551818598298253,255926.737
70395.944,2020,US78409V1044,7163,1622.84,17065.56,0.0068529965063155,269827.458
70902.653,2021,US78409V1044,7163,1203.1,12420.0,0.0888539766783175,313502.608
83715.47,2022,US78409V1044,7163,,,,
,2002,,7171,1642610.193433441,1108859.061968482,,4369957.067207363
,2003,,7171,1831541.511955651,1207927.985679772,,4559490.645267692
,2004,,7171,2234757.519095952,1410184.939387358,,5148856.296321184
,2005,,7171,2300546.234801911,1487177.594645615,,5377854.197150661
,2006,,7171,2396020.885045646,1528380.459937457,,5403309.408404747
,2007,,7171,2406265.756533229,1515526.586475178,,5421866.962197247
,2008,,7171,2516278.552224687,1574149.85000003,,5333112.471020317
,2009,,7171,2637696.069207944,1666803.233285371,,5979329.302580903
3331009.26063169,2010,US58155Q1031,7171,174573.1640380107,1661840.628689639,,5806024.185991451
3276259.38411243,2011,US58155Q1031,7171,167388.5558016399,1633688.296589467,,5775769.794922365
3506959.83980717,2012,US58155Q1031,7171,175771.031629714,1760493.375028757,,6113148.493571322
3445320.07698065,2013,US58155Q1031,7171,172663.3758282418,1729498.299099616,,6007009.760890065
4108745.18577643,2014,US58155Q1031,7171,174180.5401850829,2283785.468977785,,6730452.483712044
5217294.01199265,2015,US58155Q1031,7171,229538.3379325736,2834176.949609803,,8705305.951946203
5686783.406,2016,US58155Q1031,7171,235668.995,3084222.36,,10053539.741
6246495.597,2017,US58155Q1031,7171,249513.498,3475316.934,0.0049565319216453,11035120.071
3130775.187,2018,US58155Q1031,7171,333804.454,239431.83,0.0657380106739874,11130044.588
3100767.655,2019,US58155Q1031,7171,368496.098,230442.071,0.0379849826473621,10655752.308
3272107.726,2020,US58155Q1031,7171,339720.061,211379.116,0.0832521591769782,11615850.713
3404543.711,2021,US58155Q1031,7171,339464.38,243263.912,1.1548079167856,12495672.55
3196452.61,2022,US58155Q1031,7171,366346.095,190665.574,,10471696.194
,2002,,7228,76594.697468058,99007.81895172477,,1729322.119462766
,2003,,7228,92248.8197243296,112887.4581515405,,1942872.321729774
,2004,,7228,112900.3167419872,128220.6534746312,,2030046.087367672
,2005,,7228,127645.454832338,129113.5176290047,,2029007.26120783
,2006,,7228,146283.751891356,136351.9208521453,,2079658.994974947
,2007,,7228,162584.720502197,139650.8159938577,,2104188.111799381
,2008,,7228,147899.0734,116528.9599999297,,2096436.69628257
,2009,,7228,145125.699294225,119531.9499999078,,2407192.1487957
728772.159405998,2010,IE00BTN1Y115,7228,139106.9072581504,102697.9800000703,,2473281.400337795
696366.912948909,2011,IE00BTN1Y115,7228,25039.9854,211656.9999999392,,2480578.350022567
691374.873737161,2012,IE00BTN1Y115,7228,23596.1026,217148.0000000385,,2323911.742975119
761026.281788032,2013,IE00BTN1Y115,7228,31459.87,170685.0000000325,,2450352.330779008
821607.744122634,2014,IE00BTN1Y115,7228,29181.9975,172727.9999999878,,2601165.740624931
884332.581260555,2015,IE00BTN1Y115,7228,32650.92470000003,169639.9999999587,,3062629.663428999
1693861.389,2016,IE00BTN1Y115,7228,172060.948,341668.0,,4451550.409
1758850.959,2017,IE00BTN1Y115,7228,177679.687,416702.0,157.9530062782206,4736545.253
1584861.366,2018,IE00BTN1Y115,7228,65312.0,233364.0,174.8288865556038,4794504.239
1531843.829,2019,IE00BTN1Y115,7228,62931.0,226151.744,66.13757888536178,4464349.773
1474081.22,2020,IE00BTN1Y115,7228,130042.762,366351.658,65.0996842942621,4286132.393
1609471.593,2021,IE00BTN1Y115,7228,132703.581,403939.584,5.990454374605704,4465985.064
1314191.063,2022,IE00BTN1Y115,7228,116481.904,297643.754,,3449414.831
,2002,,7241,419005.690344507,1419681.646640559,,3717907.188354153
,2003,,7241,449638.0994004439,1488532.560908865,,3739959.055701987
,2004,,7241,517389.909150256,1641038.937932638,,4008972.274570716
,2005,,7241,555620.8375266318,1806474.655241815,,4610905.602040741
,2006,,7241,627149.0100470599,2011183.873534312,,5116487.694963291
,2007,,7241,1041616.960211406,3294705.184365909,,8478681.426852746
,2008,,7241,1149538.951532253,3664283.600477242,,8046103.066997608
,2009,,7241,156633.9459,1559909.999999987,,10550688.3180734
3069075.68281696,2010,US1266501006,7241,184792.082,1545951.000000029,,9977204.223319482
3175103.73714272,2011,US1266501006,7241,187860.5036,1572399.999999966,,10225802.67281496
3265670.54461355,2012,US1266501006,7241,198512.1226000001,1495000.000000046,,11717468.7801713
3242348.5887363,2013,US1266501006,7241,184539.9866,1466000.000000033,,11881346.17730159
3368684.93749284,2014,US1266501006,7241,214368.7012,1467700.000000018,,12230665.09112281
3486644.01409207,2015,US1266501006,7241,245549.4662000014,1368597.99999997,,13402216.74077872
3776920.095,2016,US1266501006,7241,248028.002,1292347.358,,17090767.947
4075430.73169895,2017,US1266501006,7241,255960.3844400015,1131012.999999975,0.2893892241495954,14649727.47264883
3910830.34774567,2018,US1266501006,7241,230146.6800360059,1096751.87500002,0.2771733845892928,14651792.18299534
3962070.726,2019,US1266501006,7241,225712.048,1024681.56,0.1815778025040425,15746382.791
3785278.72,2020,US1266501006,7241,165383.87,898028.24,0.5623109054460154,15420548.688
3921538.903,2021,US1266501006,7241,188377.0,842057.0,0.5241275712242877,20059123.821
3629632.03,2022,US1266501006,7241,,,,
,2002,,7257,1705803.56451839,904069.5779764045,,8080864.031887901
,2003,,7257,1489455.675134165,377875.3300000001,,3164501.49374752
,2004,,7257,1453072.439675372,450782.8500000001,,3013844.831515995
,2005,,7257,1394391.130254864,473028.2299999382,,2588305.982121219
,2006,,7257,1352603.288643416,449160.1156365518,,2415561.840580586
,2007,,7257,792565.63469816,583331.0199999319,,2418308.122758255
,2008,,7257,674155.99496,524000.0100001214,,2151498.08762229
,2009,,7257,1058298.11,1120000.039999909,,2729414.147799924
3548658.72872595,2010,US58933Y1055,7257,1081846.710927421,1029071.976079194,,5354859.996283039
3783710.97739064,2011,US58933Y1055,7257,1144586.11,949021.9999999984,,5760535.007717907
3623796.86355411,2012,US58933Y1055,7257,1115937.6,927000.0000000902,,5480544.376225555
3315984.73199321,2013,US58933Y1055,7257,1044695.0309,808699.999999983,,5100136.596951727
2964706.14764468,2014,US58933Y1055,7257,937787.6009,732000.0000000008,,4777150.393692476
2329538.05154667,2015,US58933Y1055,7257,858852.0932999981,588299.9999999191,,3494110.933024433
2272687.496,2016,US58933Y1055,7257,841685.094,524175.929,,3736258.582
2170466.851,2017,US58933Y1055,7257,801600.377,451324.038,9.219380888290711,3967910.219
2052433.774,2018,US58933Y1055,7257,783499.974,425141.727,7.419492126542772,3912851.359
2085370.486,2019,US58933Y1055,7257,755340.0819999987,414092.274,6.976942783945346,4056900.467
2081045.229,2020,US58933Y1055,7257,738400.0,392400.0,8.261449347835146,4222306.515
2028154.063,2021,US58933Y1055,7257,695700.0,374200.0,4.178301576872536,4464889.465
2030857.865,2022,US58933Y1055,7257,,,,
,2002,,7343,90514.177336755,152931.0981684506,,699607.9657729743
,2003,,7343,119640.470965537,174128.4959074365,,779211.8384783987
,2004,,7343,184663.6617482052,237684.8076710064,,1008834.60984941
